Archive_Date,Group_ID,waiting_0_3,waiting_12_15,waiting_15_18,waiting_18plus,waiting_3_6,waiting_6_9,waiting_9_12,spec_1,spec_10,spec_11,spec_12,spec_13,spec_14,spec_15,spec_16,spec_17,spec_18,spec_19,spec_2,spec_20,spec_21,spec_22,spec_23,spec_24,spec_25,spec_26,spec_27,spec_28,spec_29,spec_3,spec_30,spec_31,spec_32,spec_33,spec_34,spec_35,spec_36,spec_37,spec_38,spec_39,spec_4,spec_40,spec_41,spec_42,spec_43,spec_44,spec_45,spec_46,spec_47,spec_48,spec_49,spec_5,spec_50,spec_51,spec_52,spec_53,spec_54,spec_55,spec_56,spec_57,spec_58,spec_59,spec_6,spec_60,spec_61,spec_62,spec_63,spec_64,spec_65,spec_66,spec_67,spec_68,spec_69,spec_7,spec_70,spec_71,spec_72,spec_73,spec_74,spec_75,spec_76,spec_77,spec_8,spec_9
2016-01,group_8,0.2680995475113122,0.11764705882352941,0.05995475113122172,0.003393665158371041,0.22737556561085973,0.18778280542986425,0.13574660633484162,0,0,0,2,21,0,0,10,0,34,0,20,64,111,14,71,9,0,0,0,0,45,0,0,0,8,12,0,0,0,2,39,0,0,33,11,93,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,18,0,0,0,0,0,13,58,4,0,0,85,35,0,0,0
2016-02,group_2,0.24533001245330013,0.11706102117061021,0.058530510585305104,0.026151930261519303,0.2129514321295143,0.18057285180572852,0.15940224159402241,0,8,0,28,23,8,2,7,0,0,0,0,20,30,0,5,3,0,0,19,8,8,0,10,6,9,16,5,0,0,0,53,0,8,64,0,48,37,13,33,11,0,6,0,13,9,0,9,26,0,3,0,3,23,11,0,0,52,0,0,0,42,0,3,0,0,8,38,21,22,0,0,25,0,0,7,0
2016-02,group_3,0.2423849643551523,0.12508101101749838,0.06999351911860013,0.0356448476992871,0.20414776409591703,0.169799092676604,0.15294880103694103,0,11,0,1,56,6,20,35,0,47,0,28,81,203,15,71,53,0,0,0,2,38,0,0,0,33,33,0,1,0,7,38,0,17,152,9,125,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,1,13,0,11,35,4,0,43,7,5,2,3,0,35,54,6,0,0,102,62,0,9,8
2016-02,group_4,0.2773851590106007,0.10895170789163722,0.07479387514723204,0.016489988221436984,0.21849234393404005,0.16607773851590105,0.13780918727915195,0,3,0,9,50,0,9,42,0,55,29,8,72,199,32,141,32,0,0,0,7,0,0,6,0,12,27,0,2,0,11,132,0,19,156,2,125,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,18,59,0,0,63,13,2,3,1,0,44,46,24,0,0,95,50,0,10,0
2016-02,group_5,0.2342896174863388,0.12158469945355191,0.08674863387978142,0.05396174863387978,0.2028688524590164,0.16051912568306012,0.14002732240437157,0,0,0,0,79,0,0,51,0,55,0,12,49,168,17,126,40,0,0,0,3,15,2,0,0,17,57,36,0,0,5,44,0,0,97,10,139,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,17,31,0,0,61,4,0,0,0,0,56,29,14,0,3,108,33,0,0,25
2016-02,group_6,0.22684497275879148,0.11688954928182269,0.0866765725606736,0.05894006934125805,0.19564140663694898,0.16840019811788015,0.14660723130262507,0,2,5,0,101,0,0,55,0,27,0,37,129,218,15,149,28,0,0,14,3,20,0,0,0,53,69,0,5,0,12,67,47,15,188,0,168,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,35,37,0,3,86,0,0,5,0,0,29,44,16,0,0,191,57,0,0,20
2016-02,group_7,0.2606177606177606,0.10666023166023166,0.07673745173745174,0.04005791505791506,0.2084942084942085,0.166988416988417,0.14044401544401544,0,0,0,0,67,0,28,43,0,89,52,0,86,255,20,110,24,35,0,0,5,14,36,0,0,21,55,28,1,0,11,108,0,18,146,0,137,3,6,0,0,0,0,0,68,0,0,0,0,0,17,3,0,2,0,0,0,34,73,0,0,102,0,0,0,6,0,65,52,25,0,0,133,94,0,0,0
2016-02,group_8,0.26991150442477874,0.10951327433628319,0.06415929203539823,0.007743362831858407,0.22566371681415928,0.18030973451327434,0.1426991150442478,0,0,0,3,21,0,0,11,0,36,0,18,60,117,14,75,11,0,0,0,0,45,0,0,0,8,14,0,0,0,3,39,0,0,30,9,96,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,20,17,0,0,20,0,0,0,0,0,14,63,7,0,0,88,36,0,0,0
2016-03,group_2,0.23353293413173654,0.11976047904191617,0.07065868263473053,0.026347305389221556,0.21077844311377245,0.17964071856287425,0.1592814371257485,0,8,0,34,27,8,2,8,0,0,0,2,18,33,0,4,2,0,0,18,6,8,0,11,6,9,18,5,0,0,0,56,0,9,66,0,54,35,13,32,10,0,6,1,13,8,0,12,29,0,4,0,3,20,17,0,0,54,0,0,0,40,0,0,0,0,8,40,22,25,0,0,24,0,0,7,0
2016-03,group_3,0.2405144694533762,0.12282958199356914,0.07652733118971061,0.036655948553054665,0.20385852090032155,0.16913183279742766,0.1504823151125402,0,12,0,2,53,5,21,35,0,50,0,24,84,200,17,71,51,0,0,0,3,41,0,0,0,33,32,0,1,0,11,40,0,17,151,9,124,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,1,13,0,10,35,4,0,38,7,3,2,6,0,37,56,7,0,0,103,66,0,9,9
2016-03,group_4,0.27680090754395914,0.10606920022688598,0.07770845150311968,0.02212138400453772,0.21724333522404993,0.1644923425978446,0.13556437889960296,0,4,0,13,52,0,8,44,0,61,32,5,71,205,33,152,31,0,0,0,8,0,0,5,0,14,29,0,1,0,11,134,0,20,166,2,130,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,19,61,2,0,67,10,2,3,2,0,46,45,28,0,0,97,52,0,7,0
2016-03,group_5,0.23494374586366645,0.11978821972203839,0.09265387160820648,0.05228325612177366,0.19324950363997354,0.16611515552614162,0.14096624751819986,0,0,0,0,75,0,0,50,0,56,0,13,53,174,19,129,42,0,0,0,5,15,3,0,0,19,59,37,0,0,6,47,0,0,101,16,142,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,18,30,0,0,64,5,0,0,0,0,59,29,8,0,3,112,34,0,0,27
2016-03,group_6,0.22036399409739302,0.1146089522872602,0.09394982784062961,0.061977373339891784,0.19331037875061485,0.16920806689621248,0.14658140678799803,0,2,6,0,96,0,0,51,0,34,0,32,133,228,14,149,28,0,0,11,2,25,0,0,0,52,71,0,4,0,12,65,52,15,190,0,170,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,37,36,0,3,89,0,0,7,0,0,28,41,13,0,0,189,62,0,0,21
2016-03,group_7,0.2536470588235294,0.10964705882352942,0.07717647058823529,0.0371764705882353,0.20847058823529413,0.16564705882352943,0.14823529411764705,0,0,0,0,62,0,28,41,0,95,62,0,93,263,17,106,25,42,0,0,4,15,38,0,0,23,55,26,1,0,14,110,0,18,143,0,134,3,6,0,0,0,0,0,80,0,0,0,0,0,15,3,0,2,0,0,0,37,74,0,0,106,0,0,0,6,0,64,54,29,0,0,132,99,0,0,0
2016-03,group_8,0.2577873254564984,0.10741138560687433,0.07411385606874328,0.015037593984962405,0.21804511278195488,0.18259935553168635,0.14500537056928034,0,0,0,3,21,0,0,11,0,36,0,17,63,115,15,75,11,0,0,0,0,47,0,0,0,10,14,0,0,0,2,42,0,0,32,9,98,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,23,19,0,0,20,0,0,0,0,0,14,64,9,0,0,92,38,0,0,0
2016-04,group_2,0.22819593787335724,0.11947431302270012,0.07407407407407407,0.03345280764635603,0.2019115890083632,0.1816009557945042,0.16129032258064516,0,6,0,32,28,7,3,9,0,0,0,1,20,34,0,4,2,0,0,15,7,7,0,7,6,10,20,6,0,0,0,56,0,9,70,0,54,36,12,35,11,0,11,1,14,7,0,12,27,0,4,0,2,20,13,0,0,58,0,0,0,43,0,0,0,0,8,38,21,21,0,0,24,0,0,6,0
2016-04,group_3,0.2310630171865054,0.1215786123488224,0.08465945257797582,0.047103755569700825,0.1954169318905156,0.16995544239338,0.15022278803309994,0,10,0,0,55,6,22,36,0,55,0,23,84,214,14,74,46,0,0,0,1,43,0,0,0,32,33,0,0,0,8,43,0,18,153,8,130,0,1,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,1,13,0,8,36,3,0,40,7,5,2,5,0,30,55,10,0,0,104,69,0,9,8
2016-04,group_4,0.2771017699115044,0.09900442477876106,0.0790929203539823,0.042588495575221236,0.20630530973451328,0.16482300884955753,0.13108407079646017,0,2,0,12,56,0,8,45,0,56,32,4,74,207,31,148,31,0,0,0,7,0,0,5,0,12,28,0,2,0,15,145,0,20,169,3,138,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,20,67,2,0,71,13,1,3,3,0,51,48,18,0,0,106,56,0,8,0
2016-04,group_5,0.22897800776196636,0.11772315653298836,0.09379042690815007,0.06144890038809832,0.19340232858990944,0.16882276843467012,0.13583441138421734,0,0,0,0,77,0,0,49,0,62,0,15,49,181,19,124,44,0,0,0,5,14,6,0,0,18,55,40,0,0,6,47,0,0,105,14,142,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,20,31,0,0,64,7,0,0,0,0,64,29,13,0,5,118,35,0,0,27
2016-04,group_6,0.2184585174275896,0.11880216003927344,0.09229258713794797,0.06823760432007854,0.19145802650957292,0.16642120765832105,0.14432989690721648,0,2,7,0,96,0,0,44,0,30,0,31,134,222,14,155,26,0,0,11,2,26,0,0,0,58,71,0,5,0,10,69,54,15,198,0,168,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,4,90,0,0,6,0,0,28,40,8,0,0,185,63,0,0,19
2016-04,group_7,0.2511499540018399,0.10947562097516099,0.08003679852805888,0.05657773689052438,0.19319227230910763,0.16467341306347746,0.14489420423183072,0,0,0,0,72,0,30,46,0,94,62,0,86,270,19,109,26,43,0,0,6,16,42,0,0,24,57,28,1,0,13,115,0,20,140,0,137,4,6,0,0,0,0,0,74,0,0,0,0,0,16,2,0,2,0,0,0,40,78,0,0,105,0,0,0,4,0,64,58,24,0,0,140,101,0,0,0
2016-04,group_8,0.2640163098878695,0.10295616717635066,0.0764525993883792,0.03160040774719674,0.21202854230377166,0.17023445463812437,0.14271151885830785,0,0,0,3,28,0,0,18,0,29,0,19,71,120,14,76,13,0,0,0,0,46,0,0,0,10,14,0,0,0,2,40,0,0,35,11,107,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,23,18,0,0,20,0,0,0,0,0,14,67,7,0,0,102,41,0,0,0
2016-05,group_2,0.2237442922374429,0.13356164383561644,0.07077625570776255,0.0410958904109589,0.20205479452054795,0.182648401826484,0.1461187214611872,0,7,0,32,30,7,4,13,0,0,0,2,18,32,0,4,2,0,0,17,8,8,0,10,6,12,19,6,0,0,0,56,0,9,70,6,54,36,13,33,11,0,12,0,14,7,0,11,29,0,4,0,4,19,17,0,0,61,0,0,0,45,0,3,0,0,9,36,22,20,0,0,28,0,0,10,0
2016-05,group_3,0.22844556324732537,0.11894273127753303,0.0868470736312146,0.04657016991818754,0.20201384518565135,0.16928886091881687,0.14789175582127123,0,12,0,0,55,5,23,34,0,53,0,27,83,214,16,76,54,0,0,0,1,44,0,0,0,34,28,0,0,0,9,44,0,17,155,11,126,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,2,14,0,8,37,3,0,42,9,5,2,5,0,36,54,8,0,0,108,66,0,6,8
2016-05,group_4,0.27024128686327076,0.09758713136729223,0.07935656836461126,0.05040214477211796,0.20536193029490615,0.16997319034852548,0.12707774798927615,0,3,0,12,58,0,10,47,0,62,34,6,77,212,31,156,31,0,0,0,9,0,0,6,0,12,32,0,1,0,12,141,0,20,177,2,141,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,19,70,2,0,73,12,2,3,3,0,53,49,20,0,0,110,58,0,8,0
2016-05,group_5,0.2293401665598975,0.11659192825112108,0.09737347853939782,0.06982703395259449,0.18449711723254325,0.1697629724535554,0.13260730301089046,0,0,0,0,76,0,0,51,0,62,0,15,52,183,13,127,44,0,0,0,4,16,8,0,0,18,56,37,0,0,14,51,0,0,103,8,138,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,18,32,0,0,63,12,0,0,0,0,62,29,10,0,5,122,34,0,0,28
2016-05,group_6,0.21965317919075145,0.12042389210019268,0.0905587668593449,0.07418111753371869,0.19219653179190752,0.1642581888246628,0.13872832369942195,0,3,7,0,94,0,0,46,0,27,0,32,137,237,16,147,28,0,0,12,4,26,0,0,0,58,75,0,8,0,12,73,52,14,203,0,172,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,39,40,0,3,91,0,0,7,0,0,29,39,8,0,0,185,67,0,0,19
2016-05,group_7,0.251841620626151,0.11279926335174954,0.08287292817679558,0.0570902394106814,0.19567219152854512,0.16390423572744015,0.1358195211786372,0,0,0,0,74,0,30,39,0,91,50,0,93,268,22,104,27,39,0,0,4,17,44,0,0,23,57,27,1,0,16,120,0,19,147,0,131,4,7,0,0,0,0,0,78,0,0,0,0,0,17,2,0,2,0,0,0,40,79,0,0,106,0,0,0,4,0,72,55,24,0,0,139,100,0,0,0
2016-05,group_8,0.252465483234714,0.11341222879684418,0.07297830374753451,0.047337278106508875,0.20808678500986194,0.16370808678500987,0.14201183431952663,0,0,0,3,27,0,0,17,0,29,0,22,70,128,15,86,13,0,0,0,0,47,0,0,0,11,16,0,0,0,4,44,0,0,33,9,108,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,23,0,0,0,0,0,20,65,8,0,0,100,43,0,0,0
2016-06,group_2,0.20935412026726058,0.133630289532294,0.08351893095768374,0.0467706013363029,0.19042316258351893,0.18374164810690424,0.15256124721603564,0,7,0,33,32,10,3,9,0,0,0,1,17,31,0,4,3,0,0,17,8,7,0,10,8,14,21,6,0,0,0,55,0,8,71,0,56,39,13,38,10,0,14,0,14,8,0,14,28,0,4,0,3,22,18,0,0,65,0,0,0,43,0,3,0,0,9,45,20,19,0,0,29,0,0,9,0
2016-06,group_3,0.22941546197360152,0.12507856693903205,0.08925204274041483,0.05279698302954117,0.19547454431175362,0.16467630421118792,0.1433060967944689,0,12,0,0,56,5,23,34,0,53,0,29,81,208,18,74,54,0,0,0,1,45,0,0,0,36,27,0,0,0,8,45,0,16,157,10,128,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,14,0,6,38,4,0,44,8,5,2,7,0,29,51,13,0,0,111,68,0,7,9
2016-06,group_4,0.2668067226890756,0.09821428571428571,0.07720588235294118,0.05567226890756303,0.20850840336134455,0.16596638655462184,0.12762605042016806,0,2,0,10,59,0,16,45,0,63,36,8,75,218,30,163,35,0,0,0,7,0,0,6,0,12,33,0,1,0,14,136,0,21,177,2,145,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,21,71,0,0,79,11,2,3,3,0,51,46,22,0,0,110,68,0,8,0
2016-06,group_5,0.2267777065983344,0.1159513132607303,0.0980140935297886,0.07815502882767457,0.18129404228058937,0.16079436258808455,0.13901345291479822,0,0,0,0,77,0,0,54,0,61,0,16,50,192,13,131,44,0,0,0,7,13,10,0,0,21,53,40,0,0,4,51,0,0,104,0,143,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,22,34,0,0,63,5,0,0,0,0,61,29,10,0,4,122,34,0,0,29
2016-06,group_6,0.2162421912542047,0.12445939452186448,0.08986064392119174,0.07832772705430081,0.18981259010091303,0.16146083613647286,0.13983661701105238,0,4,6,0,86,0,0,44,0,30,0,32,143,228,18,149,30,0,0,10,3,25,0,0,0,56,74,0,13,0,12,74,54,14,203,0,173,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,41,35,0,2,96,0,0,7,0,0,29,41,8,0,0,189,66,0,0,19
2016-06,group_7,0.24593128390596744,0.11482820976491863,0.08634719710669078,0.06103074141048825,0.19755877034358046,0.1595840867992767,0.13471971066907776,0,0,0,0,80,0,30,39,0,99,50,0,87,284,22,108,28,38,0,0,5,12,42,0,0,27,59,27,1,0,18,117,0,21,148,0,137,4,8,0,0,0,0,0,76,0,0,0,0,0,17,4,0,3,0,0,0,41,82,0,0,106,0,0,0,2,0,69,56,25,0,0,143,97,0,0,0
2016-06,group_8,0.2387914230019493,0.11500974658869395,0.07992202729044834,0.05360623781676413,0.20175438596491227,0.16861598440545808,0.14230019493177387,0,0,0,5,26,0,0,19,0,28,0,23,71,126,15,85,13,0,0,0,0,52,0,0,0,12,16,0,0,0,4,45,0,0,36,8,107,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,21,0,0,0,0,0,20,65,10,0,0,104,36,0,0,0
2016-07,group_2,0.20787746170678337,0.12253829321663019,0.09080962800875274,0.05579868708971553,0.19803063457330417,0.17067833698030635,0.15426695842450766,0,7,0,38,27,8,3,13,0,0,0,4,18,35,0,5,3,0,0,18,9,6,0,13,8,12,18,10,0,0,0,59,0,7,74,0,54,41,14,38,6,0,11,1,14,1,0,12,30,0,5,0,3,20,19,0,0,66,0,0,0,45,0,5,0,0,9,47,20,18,0,0,31,0,0,9,0
2016-07,group_3,0.2220160791589363,0.12306740878169449,0.09152752009894867,0.06060606060606061,0.19418676561533704,0.16388373531230674,0.14471243042671614,0,12,0,0,57,5,22,35,0,54,0,26,80,211,21,72,51,0,0,0,2,47,0,0,0,37,29,0,0,0,7,49,0,16,158,8,132,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,13,0,8,38,3,0,45,9,6,2,6,0,34,52,12,0,0,113,71,0,8,9
2016-07,group_4,0.263867288750648,0.09797822706065319,0.07620528771384137,0.05650596163815448,0.21047174701918092,0.16640746500777606,0.128564022809746,0,0,0,12,59,0,16,47,0,70,38,10,70,218,32,160,34,0,0,0,7,0,0,6,0,12,31,0,1,0,15,143,0,20,172,2,144,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,23,73,1,0,83,10,3,3,4,0,53,44,26,0,0,116,67,0,9,0
2016-07,group_5,0.2281150159744409,0.11118210862619808,0.09584664536741214,0.08115015974440895,0.1891373801916933,0.15782747603833866,0.136741214057508,0,0,0,0,78,0,0,55,0,65,0,16,55,187,15,130,44,0,0,0,5,16,4,0,0,17,53,42,0,0,5,54,0,0,105,0,139,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,21,33,0,0,64,6,0,0,0,0,60,30,10,0,4,122,37,0,0,28
2016-07,group_6,0.21204819277108433,0.12337349397590361,0.09542168674698795,0.08289156626506024,0.19228915662650603,0.16337349397590362,0.1306024096385542,0,4,5,0,89,0,0,43,0,28,0,32,141,219,18,150,29,0,0,10,3,21,0,0,0,60,75,0,13,0,12,77,55,14,191,0,173,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,40,38,0,3,93,0,0,6,0,0,30,44,15,0,0,194,66,0,0,19
2016-07,group_7,0.24796010879419764,0.1115140525838622,0.08884859474161379,0.06482320942883046,0.20262919310970082,0.15095194922937444,0.13327289211242066,0,0,0,0,81,0,30,40,0,95,54,0,91,279,21,106,29,40,0,0,5,13,43,0,0,27,56,27,0,0,16,118,0,22,148,0,143,5,8,0,0,0,0,0,77,0,0,0,0,0,17,3,0,2,0,0,0,36,81,0,0,110,0,0,0,2,0,61,57,24,0,0,145,94,0,0,0
2016-07,group_8,0.2333019755409219,0.11665098777046096,0.08278457196613359,0.060206961429915336,0.2079021636876764,0.1599247412982126,0.13922859830667922,0,0,0,2,28,0,0,21,0,31,0,23,72,125,14,90,15,0,0,0,0,53,0,0,0,10,17,0,0,0,5,43,0,0,37,5,110,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,25,17,2,0,25,0,0,0,0,0,25,65,11,0,0,109,47,0,0,0
2016-08,group_2,0.210412147505423,0.11279826464208242,0.09219088937093275,0.06399132321041215,0.18329718004338394,0.175704989154013,0.1616052060737527,0,4,0,37,33,9,1,8,0,0,0,3,18,33,0,4,3,0,0,19,9,8,0,11,8,12,19,12,0,0,0,61,0,9,76,0,54,43,15,47,4,0,11,0,14,1,0,10,30,0,5,0,0,21,19,0,0,64,0,0,0,50,0,5,0,0,10,48,21,19,0,0,31,0,0,3,0
2016-08,group_3,0.21842586943258085,0.12202562538133008,0.09151921903599756,0.06589383770591824,0.1921903599755949,0.16778523489932887,0.14215985356924954,0,11,0,0,64,3,20,33,0,52,0,24,80,211,23,78,53,0,0,0,2,49,0,0,0,39,32,0,0,0,10,48,0,16,159,10,133,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,13,0,9,41,3,0,45,10,5,2,7,0,34,54,10,0,0,109,73,0,8,6
2016-08,group_4,0.25958099131323453,0.09504343382728667,0.0740929994890138,0.05518650996423097,0.21563617782319877,0.1655595298926929,0.13490035769034237,0,2,0,15,60,0,17,47,0,68,36,12,77,215,33,168,34,0,0,0,10,0,0,6,0,12,34,0,1,0,17,136,0,26,176,2,145,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,21,75,0,0,78,13,3,3,4,0,54,47,19,0,0,118,70,0,9,0
2016-08,group_5,0.22519083969465647,0.11068702290076336,0.09287531806615776,0.08078880407124682,0.1946564885496183,0.15712468193384224,0.138676844783715,0,0,0,0,79,0,0,53,0,63,0,15,60,192,11,130,47,0,0,0,5,15,6,0,0,21,53,38,0,0,4,48,0,0,108,0,137,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,24,32,0,0,63,4,0,0,0,0,63,28,15,0,7,119,36,0,0,29
2016-08,group_6,0.21133525456292027,0.1138328530259366,0.10086455331412104,0.08165225744476465,0.1882804995196926,0.16522574447646493,0.13880883765609991,0,4,4,0,91,0,0,44,0,23,0,35,132,221,18,151,30,0,0,12,3,21,0,0,0,59,77,0,8,0,14,75,54,15,197,0,171,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,40,38,0,2,95,0,0,6,0,0,30,44,19,0,0,196,68,0,0,19
2016-08,group_7,0.24007139669790273,0.11334225792057118,0.0892458723784025,0.07005800981704596,0.1990182954038376,0.15484158857652833,0.13342257920571174,0,0,0,0,87,0,31,40,0,92,52,0,89,271,21,108,29,34,0,0,5,14,54,0,0,24,58,30,0,0,16,118,0,19,150,0,144,5,8,0,0,0,0,0,79,0,0,0,0,0,16,3,0,3,0,0,0,45,82,0,0,115,0,0,0,1,0,66,57,30,0,0,146,99,0,0,0
2016-08,group_8,0.23247232472324722,0.11623616236162361,0.09225092250922509,0.06826568265682657,0.18726937269372693,0.16051660516605165,0.1429889298892989,0,0,0,3,27,0,0,24,0,33,0,23,73,122,14,92,12,0,0,0,0,54,0,0,0,10,17,0,0,0,5,46,0,0,37,4,109,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,27,21,2,0,25,0,0,0,0,0,25,68,9,0,0,113,59,0,0,0
2016-09,group_2,0.22114347357065803,0.11326860841423948,0.0895361380798274,0.06903991370010787,0.1715210355987055,0.17475728155339806,0.16073354908306364,0,4,0,34,29,8,2,9,0,0,0,5,21,33,0,4,2,0,0,19,9,8,0,11,10,13,22,12,0,0,0,64,0,11,77,0,54,43,15,45,5,0,11,0,14,1,0,10,29,0,5,0,0,17,15,0,0,69,0,0,0,49,0,5,0,0,9,49,21,19,0,0,31,0,0,4,0
2016-09,group_3,0.22255912674348088,0.11825348696179502,0.09278350515463918,0.07095209217707701,0.19163129169193452,0.16555488174651303,0.13826561552456035,0,13,0,0,61,4,20,33,0,57,0,25,78,209,21,74,54,0,0,0,2,49,0,0,0,41,33,0,1,0,10,48,0,16,157,10,136,0,1,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,13,0,9,42,3,0,46,10,5,2,7,0,35,52,12,0,0,111,72,0,8,7
2016-09,group_4,0.258363355635615,0.09830159547092125,0.07565620174987134,0.06227483273288729,0.20638188368502317,0.16572310859495626,0.13329902213072567,0,2,0,14,62,0,17,48,0,64,34,8,69,218,31,162,36,0,0,0,10,0,0,6,0,13,35,0,1,0,14,136,0,27,180,4,151,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,22,71,0,0,77,12,3,3,4,0,55,48,26,0,0,112,68,0,9,0
2016-09,group_5,0.22564102564102564,0.11346153846153846,0.09423076923076923,0.07948717948717948,0.19423076923076923,0.1576923076923077,0.13525641025641025,0,0,0,0,75,0,0,54,0,61,0,12,58,193,15,128,48,0,0,0,6,15,4,0,0,21,53,37,0,0,4,48,0,0,106,2,138,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,23,34,0,0,62,5,0,0,0,0,66,28,9,0,7,118,34,0,0,29
2016-09,group_6,0.21658536585365853,0.11317073170731708,0.09609756097560976,0.0824390243902439,0.1878048780487805,0.16682926829268294,0.13707317073170733,0,4,4,0,84,0,0,39,0,24,0,31,128,228,18,151,29,0,0,11,2,21,0,0,0,58,79,0,8,0,13,74,53,15,196,0,171,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,36,38,0,2,98,0,0,1,0,0,31,45,15,0,0,192,66,0,0,19
2016-09,group_7,0.2419283502874834,0.11410880141530297,0.08934099955771782,0.07430340557275542,0.1977001326846528,0.15170278637770898,0.1309155241043786,0,0,0,0,83,0,32,40,0,94,54,0,87,271,18,111,30,38,0,0,7,20,51,0,0,23,64,32,0,0,14,119,0,20,150,0,148,5,9,0,0,0,0,0,79,0,0,0,0,0,17,3,0,2,0,0,0,48,83,0,0,112,0,0,0,2,0,64,58,28,0,0,145,100,0,0,0
2016-09,group_8,0.23026926648096566,0.11327762302692665,0.09006499535747446,0.0733519034354689,0.18848653667595172,0.17084493964716807,0.13370473537604458,0,0,0,3,28,0,0,26,0,32,0,25,74,127,16,91,12,0,0,0,0,58,0,0,0,12,17,0,0,0,7,46,0,0,39,0,99,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,27,20,2,0,24,0,0,0,0,0,24,70,4,0,0,112,55,0,0,0
2016-10,group_2,0.2077922077922078,0.12229437229437229,0.08766233766233766,0.07034632034632035,0.17424242424242425,0.17424242424242425,0.1634199134199134,0,4,0,36,26,8,2,11,0,0,0,3,20,33,0,5,1,0,0,21,9,8,0,12,10,13,20,12,0,0,0,61,0,7,75,0,54,39,15,43,5,0,15,0,14,2,0,11,29,0,6,0,0,20,18,0,0,69,0,0,0,47,0,6,0,0,10,47,22,15,0,0,34,0,0,6,0
2016-10,group_3,0.2318401937046005,0.12167070217917676,0.08898305084745763,0.06658595641646489,0.1894673123486683,0.16646489104116222,0.13498789346246973,0,12,0,0,60,3,20,33,0,57,0,25,82,213,21,79,52,0,0,0,1,51,0,0,0,42,31,0,1,0,10,50,0,16,153,10,133,0,1,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,14,0,10,35,4,0,45,11,6,2,6,0,29,57,19,0,0,116,65,0,8,7
2016-10,group_4,0.2556008146639511,0.09877800407331976,0.07637474541751528,0.060590631364562116,0.20621181262729124,0.1695519348268839,0.13289205702647658,0,1,0,12,60,0,20,54,0,68,38,2,74,222,34,159,37,0,0,0,9,0,0,8,0,12,37,0,1,0,17,138,0,29,183,2,146,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,20,67,0,0,81,9,2,3,5,0,53,50,23,0,0,114,70,0,10,0
